order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
O00894,01-01-2025,C0010,P0809,Online,Online,2,127.42,0.2,203.87,77.31,49.25
O00895,12-09-2025,C0706,P0456,Online,Online,2,238.72,0,477.44,164.22,149
O00896,10-09-2024,C0698,P1000,Online,Online,3,144.44,0.1,389.99,103.8,78.59
O00897,01-09-2025,C0757,P0525,S045,In-Store,1,9.95,0.2,7.96,7.69,0.27
O00898,23-11-2024,C0293,P0583,S016,In-Store,3,13.6,0,40.8,8.89,14.13
O00899,08-02-2025,C0404,P0413,S035,In-Store,3,161.51,0.2,387.62,95.92,99.86
O00900,27-09-2025,C0530,P0073,S006,In-Store,2,10.3,0,20.6,5.33,9.94
O00901,07-10-2025,C0397,P0377,Online,Online,3,119.09,0,357.27,95.75,70.02
O00902,18-05-2024,C0630,P0759,S009,In-Store,1,71.59,0.2,57.27,61.68,-4.41
O00903,29-11-2025,C0042,P1031,S012,In-Store,1,119.03,0.05,113.08,94.94,18.14
O00904,04-10-2025,C0044,P1164,Online,Online,1,70.62,0.05,67.09,49.22,17.87
O00905,02-03-2025,C0256,P0359,S012,In-Store,2,86.22,0,172.44,46.73,78.98
O00906,31-05-2024,C0156,P0597,S014,In-Store,1,105.66,0.05,100.38,73.49,26.89
O00907,27-11-2025,C0343,P0898,Online,Online,2,204.25,0.2,326.8,167.86,-8.92
O00908,27-01-2025,C0251,P1082,Online,Online,3,35.93,0.05,102.4,21.85,36.85
O00909,03-05-2024,C0325,P0116,Online,Online,2,196.71,0,393.42,166.99,59.44
O00910,05-01-2025,C0547,P0035,S010,In-Store,2,270.68,0.1,487.22,136.31,214.6
O00911,09-02-2025,C0146,P0212,S000,In-Store,10,313.84,0.2,2510.72,198.95,521.22
O00912,31-07-2025,C0059,P0793,S007,In-Store,1,273.34,0.05,259.67,166.17,93.5
O00913,03-12-2024,C0036,P1154,S001,In-Store,3,111.2,0.2,266.88,72.32,49.92
O00914,09-01-2025,C0660,P0790,Online,Online,2,70.22,0.2,112.35,47.78,16.79
O00915,06-03-2025,C0766,P0486,S039,In-Store,1,92.81,0.1,83.53,58.6,24.93
O00916,23-10-2025,C0651,P0931,S057,In-Store,1,121.97,0.05,115.87,72.18,43.69
O00917,22-02-2025,C0368,P0458,Online,Online,1,296.72,0.05,281.88,160.55,121.33
O00918,29-09-2024,C0397,P0526,S023,In-Store,1,197.85,0,197.85,127.57,70.28
O00919,09-03-2025,C0307,P0294,Online,Online,3,139.28,0.2,334.27,76.63,104.38
O00920,04-10-2025,C0554,P0464,S008,In-Store,1,30.5,0.1,27.45,25.66,1.79
O00921,30-04-2024,C0415,P0862,S029,In-Store,2,105.88,0.2,169.41,85.38,-1.35
O00922,04-01-2025,C0397,P0949,S020,In-Store,3,65.96,0.2,158.3,34.58,54.56
O00923,20-02-2025,C0542,P0421,Online,Online,1,322.09,0.05,305.99,189.31,116.68
O00924,21-05-2024,C0746,P0744,S035,In-Store,2,190.33,0.2,304.53,109.86,84.81
O00925,05-07-2025,C0314,P0437,S030,In-Store,2,31.48,0,62.96,24.05,14.86
O00926,31-01-2025,C0463,P0615,S049,In-Store,2,92.09,0.2,147.34,63.28,20.78
O00927,16-10-2025,C0222,P0691,S010,In-Store,4,258.99,0.2,828.77,156.94,201.01
O00928,19-10-2025,C0442,P0369,S001,In-Store,1,314.41,0.05,298.69,197.87,100.82
O00929,04-10-2025,C0683,P0352,Online,Online,3,289.95,0.05,826.36,191.55,251.71
O00930,09-07-2025,C0588,P0405,Online,Online,1,226.02,0.1,203.42,114.67,88.75
O00931,19-04-2025,C0756,P0267,S031,In-Store,2,349.07,0.1,628.33,193.29,241.75
O00932,30-08-2024,C0781,P1086,S056,In-Store,2,80.63,0,161.26,69.87,21.52
O00933,06-07-2024,C0636,P0133,Online,Online,1,50.24,0,50.24,28.1,22.14
O00934,06-07-2024,C0054,P0678,S020,In-Store,2,109.85,0.1,197.73,74.79,48.15
O00935,28-06-2025,C0154,P0436,S004,In-Store,1,141,0.1,126.9,79.85,47.05
O00936,01-04-2025,C0323,P1194,S028,In-Store,2,50.75,0.2,81.2,33.5,14.2
O00937,16-11-2025,C0179,P0593,S051,In-Store,2,71.58,0.05,136,37.74,60.52
O00938,15-03-2025,C0155,P0334,S034,In-Store,2,135.83,0.2,217.33,118.75,-20.17
O00939,17-03-2025,C0565,P0961,S017,In-Store,3,123.39,0.05,351.66,100.83,49.17
O00940,04-07-2024,C0679,P0300,S006,In-Store,2,138.12,0,276.24,75.85,124.54
O00941,13-09-2024,C0390,P0968,S010,In-Store,2,177.96,0,355.92,113.75,128.42
O00942,05-01-2025,C0371,P0903,S011,In-Store,1,221.79,0.2,177.43,165.61,11.82
O00943,14-09-2024,C0503,P1160,S021,In-Store,1,153.34,0,153.34,86.93,66.41
O00944,03-01-2025,C0070,P0362,Online,Online,3,149.41,0.1,403.41,85.59,146.64
O00945,10-08-2025,C0153,P0227,S050,In-Store,3,252.06,0.05,718.37,156.48,248.93
O00946,03-04-2025,C0328,P0598,S017,In-Store,1,169.19,0,169.19,93,76.19
O00947,10-10-2024,C0506,P0032,S037,In-Store,2,175.11,0.2,280.18,135.45,9.28
O00948,23-06-2025,C0373,P0517,Online,Online,1,203.43,0.1,183.09,172.69,10.4
O00949,12-12-2024,C0024,P1002,S010,In-Store,3,97.52,0,292.56,69.45,84.21
O00950,02-07-2024,C0717,P0627,Online,Online,2,122,0.2,195.2,65.64,63.92
O00951,29-05-2024,C0279,P0938,S021,In-Store,3,186.04,0,558.12,112.02,222.06
O00952,16-04-2024,C0639,P0021,S001,In-Store,1,77.31,0.1,69.58,62.23,7.35
O00953,21-12-2025,C0481,P0778,Online,In-Store,1,49.55,0.1,44.6,25.13,19.47
O00954,09-12-2025,C0343,P0751,S054,In-Store,2,186.43,0.2,298.29,165.31,-32.33
O00955,16-06-2024,C0350,P0271,S046,In-Store,2,26.58,0.1,47.84,21.36,5.12
O00956,09-04-2025,C0500,P0576,Online,Online,1,323.53,0.2,258.82,179.67,79.15
O00957,21-01-2025,C0086,P0652,S057,In-Store,1,171.03,0,171.03,96.8,74.23
O00958,27-03-2025,C0131,P0219,Online,Online,2,125.63,0.05,238.7,73.95,90.8
O00959,23-08-2025,C0157,P1171,S049,In-Store,2,230.62,0,461.24,185.92,89.4
O00960,25-04-2024,C0009,P0027,S021,In-Store,1,236.79,0,236.79,189.64,47.15
O00961,10-05-2025,C0641,P0943,S021,In-Store,3,181.12,0,543.36,104.17,230.85
O00962,20-05-2025,C0057,P0284,Online,Online,3,19.54,0,58.62,13.49,18.15
O00963,03-05-2024,C0735,P0187,Online,Online,2,246.22,0.05,467.82,161.83,144.16
O00964,30-06-2024,C0734,P0162,S040,In-Store,2,252.67,0.05,480.07,171.92,136.23
O00965,26-02-2025,C0202,P1014,S011,In-Store,2,184.27,0.2,294.83,155.05,-15.27
O00966,19-07-2025,C0692,P0528,S003,In-Store,1,102.08,0.2,81.66,65.43,16.23
O00967,05-07-2024,C0006,P0162,Online,Online,2,252.67,0.05,480.07,171.92,136.23
O00968,08-11-2025,C0555,P1178,S044,In-Store,1,63.25,0,63.25,33.85,29.4
O00969,28-01-2025,C0077,P0385,Online,Online,2,158.79,0.1,285.82,105.08,75.66
O00970,28-01-2025,C0233,P0332,S053,In-Store,1,159.7,0.1,143.73,102.16,41.57
O00971,26-06-2024,C0518,P0584,Online,Online,3,90.01,0.1,243.03,71.45,28.68
O00972,05-04-2025,C0753,P0493,S041,In-Store,1,178.11,0.1,160.3,108.79,51.51
O00973,05-05-2025,C0165,P0132,Online,Online,1,63.3,0.2,50.64,34.59,16.05
O00974,09-04-2025,C0750,P0123,S052,In-Store,1,159.16,0.2,127.33,112.93,14.4
O00975,02-02-2025,C0782,P0913,Online,Online,1,211.23,0,211.23,105.93,105.3
O00976,30-05-2024,C0789,P0740,S038,In-Store,3,149.47,0,448.41,110.35,117.36
O00977,07-02-2025,C0744,P0653,S047,In-Store,1,62.89,0.2,50.31,48.34,1.97
O00978,25-05-2024,C0307,P1001,S047,In-Store,3,125.39,0.05,357.36,71.57,142.65
O00979,03-02-2025,C0174,P0087,S026,In-Store,2,222.39,0.2,355.82,183.91,-12
O00980,12-07-2024,C0332,P0825,S057,In-Store,1,138.88,0.2,111.1,97.93,13.17
O00981,29-09-2025,C0145,P0789,S001,In-Store,1,77.75,0.05,73.86,47.24,26.62
O00982,04-05-2025,C0390,P0305,S000,In-Store,3,89.57,0.2,214.97,66.31,16.04
O00983,22-11-2024,C0677,P0353,Online,Online,1,157.81,0.05,149.92,123.96,25.96
O00984,25-06-2024,C0016,P0801,S017,In-Store,1,38.24,0.1,34.42,25.78,8.64
O00985,25-12-2025,C0509,P0803,Online,Online,3,180.46,0.1,487.24,112.66,149.26
O00986,10-04-2025,C0498,P1022,S017,In-Store,2,146.67,0.05,278.67,116.95,44.77
O00987,11-06-2025,C0681,P0122,S006,In-Store,1,83.05,0,83.05,48.21,34.84
O00988,27-07-2024,C0722,P0976,S009,In-Store,2,290.2,0.05,551.38,146.74,257.9
O00989,08-11-2024,C0506,P0443,S000,In-Store,1,283.37,0.1,255.03,188.88,66.15
O00990,12-04-2025,C0346,P0636,S027,In-Store,3,168.98,0,506.94,119.44,148.62
O00991,09-02-2025,C0542,P0577,S023,In-Store,3,309.01,0.05,880.68,154.53,417.09
O00992,01-07-2025,C0484,P0129,Online,Online,2,27.78,0.1,50,25,0
O00993,08-03-2025,C0214,P0668,S058,In-Store,2,153.87,0.1,276.97,89.56,97.85
O00994,31-01-2025,C0487,P0574,S036,In-Store,3,224.11,0.1,605.1,157.47,132.69
O00995,26-06-2025,C0130,P0659,S036,In-Store,1,218.6,0.05,207.67,173.17,34.5
O00996,02-02-2025,C0624,P0485,S015,In-Store,1,23.82,0.2,19.06,21.12,-2.06
O00997,02-05-2024,C0019,P0641,S006,In-Store,2,240.92,0.2,385.47,123.63,138.21
O00998,15-02-2025,C0638,P0658,Online,Online,4,136.72,0.2,437.5,84.79,98.34
O00999,18-06-2024,C0745,P0544,Online,Online,1,312.32,0.2,249.86,173.88,75.98
O01000,16-07-2024,C0698,P0565,S023,In-Store,1,129.36,0,129.36,77.59,51.77
O01001,18-01-2025,C0228,P0006,S052,In-Store,2,233.12,0.2,372.99,147.3,78.39
O01002,31-12-2024,C0396,P0558,S031,In-Store,1,178.04,0.1,160.24,95.35,64.89
O01003,28-12-2024,C0549,P0409,S041,In-Store,1,263.72,0.05,250.53,161.91,88.62
O01004,12-04-2024,C0611,P0246,Online,Online,3,40,0,120,34.44,16.68
O01005,18-05-2024,C0199,P1072,S018,In-Store,4,200.65,0.05,762.47,138.28,209.35
O01006,28-04-2024,C0433,P0022,Online,Online,2,124.36,0.05,236.28,104,28.28
O01007,17-02-2025,C0025,P0059,S048,In-Store,1,37.27,0.2,29.82,19.67,10.15
O01008,29-10-2024,C0476,P0302,S024,In-Store,1,32.61,0.05,30.98,18.11,12.87
O01009,17-06-2025,C0776,P0643,Online,Online,2,252.43,0.1,454.37,137.05,180.27
O01010,10-11-2025,C0202,P0928,Online,Online,3,175.55,0.05,500.32,114.06,158.14
O01011,20-01-2025,C0017,P0253,Online,Online,2,284.82,0.1,512.68,142.99,226.7
O01012,14-11-2024,C0377,P0290,S046,In-Store,1,209.97,0.2,167.98,105.5,62.48
O01013,25-04-2025,C0643,P0889,S025,In-Store,1,13.19,0.05,12.53,9.16,3.37
O01014,23-01-2025,C0778,P0070,S020,In-Store,1,235,0,235,176.02,58.98
O01015,11-11-2024,C0057,P0270,Online,In-Store,2,245.33,0,490.66,130.03,230.6
O01016,02-05-2024,C0104,P1070,Online,Online,2,20.86,0.05,39.63,15.59,8.45
O01017,24-08-2025,C0368,P0731,S026,In-Store,1,138.18,0.1,124.36,113.54,10.82
O01018,16-09-2024,C0504,P0820,S033,In-Store,3,310.73,0.2,745.75,193.38,165.61
O01019,26-07-2025,C0405,P0317,S005,In-Store,2,171.54,0.05,325.93,89.36,147.21
O01020,04-01-2025,C0118,P0534,Online,Online,3,53.64,0,160.92,29.75,71.67
O01021,07-01-2025,C0571,P0049,Online,Online,1,186.29,0.05,176.98,135.98,41
O01022,14-09-2024,C0043,P0448,S017,In-Store,1,117.04,0.05,111.19,101.16,10.03
O01023,14-05-2024,C0140,P1025,S024,In-Store,1,121.03,0.2,96.82,65.93,30.89
O01024,17-06-2024,C0783,P0593,S042,In-Store,2,71.58,0.2,114.53,37.74,39.05
O01025,01-04-2025,C0041,P0409,S013,In-Store,3,263.72,0.05,751.6,161.91,265.87
O01026,23-04-2025,C0007,P0715,S037,In-Store,2,377.17,0.1,678.91,196,286.91
O01027,30-07-2025,C0168,P0813,Online,Online,1,126.97,0,126.97,75.15,51.82
O01028,06-02-2025,C0762,P0576,Online,Online,1,323.53,0.1,291.18,179.67,111.51
O01029,27-05-2025,C0163,P0412,S016,In-Store,3,108.31,0.1,292.44,82.34,45.42
O01030,05-06-2025,C0266,P0804,Online,Online,1,74.98,0.1,67.48,54.49,12.99
O01031,22-08-2024,C0456,P1048,S013,In-Store,3,60.3,0.05,171.85,41.7,46.75
O01032,29-11-2024,C0396,P0218,S055,In-Store,1,184.74,0.05,175.5,113.49,62.01
O01033,05-06-2024,C0583,P0611,S043,In-Store,3,121.34,0.05,345.82,90.75,73.57
O01034,14-06-2025,C0310,P0739,S041,In-Store,2,144.18,0.05,273.94,79.37,115.2
O01035,07-04-2025,C0258,P0444,S019,In-Store,1,32.76,0,32.76,22.02,10.74
O01036,26-05-2024,C0185,P0683,Online,Online,1,27.06,0.2,21.65,14.77,6.88
O01037,06-11-2024,C0468,P0800,S010,In-Store,1,100.39,0.2,80.31,78.13,2.18
O01038,11-10-2024,C0611,P0584,S042,In-Store,2,90.01,0.05,171.02,71.45,28.12
O01039,11-11-2024,C0109,P0000,S039,In-Store,2,64.65,0,129.3,52.75,23.8
O01040,22-12-2025,C0280,P0000,S024,In-Store,1,64.65,0.05,61.42,52.75,8.67
O01041,10-10-2024,C0376,P0440,S027,In-Store,1,233.08,0.1,209.77,137.54,72.23
O01042,16-08-2024,C0427,P0045,Online,Online,2,198.66,0,397.32,171.01,55.3
O01043,08-08-2024,C0309,P0290,Online,Online,1,209.97,0.05,199.47,105.5,93.97
O01044,11-09-2024,C0651,P0062,S059,In-Store,2,234.63,0.2,375.41,138,99.41
O01045,05-02-2025,C0115,P0176,S029,In-Store,1,273.81,0.1,246.43,180.29,66.14
O01046,11-09-2025,C0719,P1153,S046,In-Store,1,152.8,0.05,145.16,103.2,41.96
O01047,19-09-2025,C0407,P0772,Online,Online,1,121.36,0.2,97.09,102.72,-5.63
O01048,01-09-2024,C0476,P0844,Online,Online,1,106.04,0,106.04,72.11,33.93
O01049,09-06-2024,C0045,P0129,S056,In-Store,1,27.78,0.1,25,25,0
O01050,22-02-2025,C0736,P0981,Online,Online,1,11.42,0.1,10.28,7.38,2.9
O01051,15-12-2024,C0278,P0385,Online,Online,3,158.79,0.2,381.1,105.08,65.86
O01052,10-02-2025,C0665,P0090,S053,In-Store,1,242.17,0.2,193.74,154.33,39.41
O01053,27-09-2025,C0719,P1000,S045,In-Store,2,144.44,0,288.88,103.8,81.28
O01054,05-03-2025,C0090,P0752,S030,In-Store,2,273.69,0.05,520.01,150.62,218.77
O01055,26-09-2024,C0380,P1128,S020,In-Store,2,153.7,0.1,276.66,86.72,103.22
O01056,24-09-2025,C0594,P0822,S022,In-Store,1,79.83,0.1,71.85,55.27,16.58
O01057,16-10-2024,C0688,P1012,S026,In-Store,1,188.59,0.1,169.73,103.67,66.06
O01058,23-11-2024,C0088,P0518,S021,In-Store,3,173.43,0.1,468.26,119.97,108.35
O01059,11-01-2025,C0461,P1104,S010,In-Store,3,354.64,0,1063.92,188.32,498.96
O01060,14-12-2024,C0640,P0297,S034,In-Store,1,181.74,0.05,172.65,122.51,50.14
O01061,03-12-2024,C0587,P0285,S050,In-Store,1,86.63,0.05,82.3,74.63,7.67
O01062,11-07-2025,C0405,P0167,S056,In-Store,1,122.4,0,122.4,71.02,51.38
O01063,08-10-2024,C0557,P0085,S036,In-Store,1,88.88,0,88.88,52.58,36.3
O01064,25-07-2024,C0563,P0337,S043,In-Store,2,134.08,0.1,241.34,83.11,75.12
O01065,31-07-2024,C0333,P0764,S025,In-Store,1,241.25,0.2,193,143.88,49.12
O01066,02-10-2025,C0359,P0835,S006,In-Store,4,147.06,0.05,558.83,111.97,110.95
O01067,11-12-2025,C0464,P0318,S057,In-Store,3,80.1,0.05,228.28,64.3,35.38
O01068,02-07-2024,C0059,P1033,S031,In-Store,2,251.96,0.05,478.72,159.52,159.68
O01069,21-04-2024,C0711,P0627,Online,Online,3,122,0.2,292.8,65.64,95.88
O01070,26-09-2025,C0214,P1109,S017,In-Store,3,200.18,0.05,570.51,121.02,207.45
O01071,16-07-2024,C0031,P0605,Online,Online,1,216.21,0.05,205.4,116.5,88.9
O01072,04-06-2024,C0696,P0146,Online,Online,1,297.56,0.2,238.05,199.4,38.65
O01073,20-05-2024,C0432,P0732,Online,In-Store,2,186.46,0.1,335.63,95.93,143.77
O01074,05-10-2024,C0383,P0426,S039,In-Store,2,289.27,0.2,462.83,184.02,94.79
O01075,13-02-2025,C0607,P0085,S002,In-Store,2,88.88,0.2,142.21,52.58,37.05
O01076,16-12-2024,C0031,P0523,S055,In-Store,1,228.06,0.2,182.45,187.12,-4.67
O01077,20-03-2025,C0788,P0200,S037,In-Store,1,213.08,0.1,191.77,130.13,61.64
O01078,14-12-2024,C0701,P1004,Online,In-Store,1,232.49,0,232.49,157.88,74.61
O01079,19-12-2024,C0777,P0177,S034,In-Store,1,128.6,0,128.6,91.14,37.46
O01080,12-02-2025,C0741,P0192,S047,In-Store,3,195.65,0.1,528.26,128.9,141.56
O01081,27-03-2025,C0480,P0070,S035,In-Store,1,235,0.2,188,176.02,11.98
O01082,23-09-2025,C0420,P0194,Online,Online,2,45.47,0.05,86.39,23.95,38.49
O01083,27-01-2025,C0691,P0057,S028,In-Store,3,190.01,0,570.03,166.72,69.87
O01084,14-06-2024,C0474,P0562,S024,In-Store,4,274.7,0,1098.8,171.65,412.2
O01085,26-03-2025,C0120,P1058,S057,In-Store,1,219.39,0.2,175.51,138.39,37.12
O01086,16-10-2024,C0166,P0081,Online,Online,2,102.43,0.1,184.37,60.34,63.69
O01087,11-12-2025,C0703,P0317,S004,In-Store,2,171.54,0.05,325.93,89.36,147.21
O01088,25-12-2025,C0255,P0011,S047,In-Store,2,144.13,0.05,273.85,109.16,55.53
O01089,23-12-2025,C0044,P0619,Online,Online,1,181.23,0.1,163.11,113.49,49.62
O01090,23-02-2025,C0597,P1010,Online,Online,2,228.83,0.2,366.13,166.74,32.65
O01091,20-02-2025,C0118,P0207,Online,Online,1,176.19,0.05,167.38,97.87,69.51
O01092,01-10-2025,C0619,P1152,Online,Online,2,271.06,0.2,433.7,151.87,129.96
O01093,01-01-2025,C0715,P0880,Online,Online,2,166.53,0.1,299.75,97.2,105.35
O01094,17-01-2025,C0108,P0857,S017,In-Store,1,17.94,0.2,14.35,10.57,3.78
O01095,26-11-2024,C0432,P0137,Online,Online,4,8.31,0.1,29.92,5.52,7.84
O01096,18-09-2024,C0680,P0732,S032,In-Store,1,186.46,0.05,177.14,95.93,81.21
O01097,23-09-2025,C0140,P0247,Online,Online,1,170.48,0,170.48,120.33,50.15
O01098,16-01-2025,C0680,P0402,S034,In-Store,3,19.94,0.1,53.84,14.14,11.42
O01099,03-09-2025,C0489,P0136,S042,In-Store,1,166.07,0.05,157.77,133.78,23.99
O01100,09-08-2024,C0118,P1146,Online,Online,1,250.84,0.05,238.3,179.22,59.08
O01101,28-04-2024,C0136,P0800,Online,Online,1,100.39,0,100.39,78.13,22.26
O01102,16-08-2024,C0012,P0230,Online,In-Store,2,73.43,0,146.86,47.04,52.78
O01103,16-07-2025,C0140,P0654,S055,In-Store,2,126.06,0.2,201.7,77.48,46.74
O01104,13-08-2025,C0193,P0972,S013,In-Store,1,113.58,0,113.58,81.65,31.93
O01105,15-05-2025,C0566,P1108,S004,In-Store,1,194.34,0.05,184.62,167.89,16.73
O01106,16-06-2025,C0522,P0297,S004,In-Store,1,181.74,0.2,145.39,122.51,22.88
O01107,19-04-2025,C0074,P1159,Online,Online,1,308.05,0.2,246.44,194.07,52.37
O01108,24-12-2025,C0370,P0461,S026,In-Store,2,201.11,0,402.22,111.01,180.2
O01109,15-11-2024,C0043,P0656,S001,In-Store,2,192.95,0.05,366.6,102.59,161.42
O01110,04-12-2025,C0382,P0800,S053,In-Store,1,100.39,0.05,95.37,78.13,17.24
O01111,05-07-2024,C0130,P0981,S050,In-Store,3,11.42,0.2,27.41,7.38,5.27
O01112,24-08-2024,C0773,P0322,Online,Online,2,40.71,0.1,73.28,20.84,31.6
O01113,01-03-2025,C0076,P0886,S026,In-Store,3,82.92,0,248.76,53.5,88.26
O01114,03-09-2024,C0721,P0298,S002,In-Store,2,24.97,0.1,44.95,13.26,18.43
O01115,19-02-2025,C0287,P0951,S058,In-Store,3,173.19,0.1,467.61,116.72,117.45
O01116,29-09-2024,C0548,P0669,S054,In-Store,2,95.28,0.2,152.45,75.05,2.35
O01117,30-12-2024,C0395,P0595,S059,In-Store,3,277.06,0.05,789.62,158.47,314.21
O01118,30-08-2025,C0093,P1002,S034,In-Store,2,97.52,0,195.04,69.45,56.14
O01119,06-01-2025,C0274,P0555,S038,In-Store,1,122.23,0.05,116.12,93.29,22.83
O01120,05-12-2025,C0331,P0490,Online,In-Store,4,131.05,0.1,471.78,92.7,100.98
O01121,31-08-2025,C0343,P1060,S017,In-Store,2,171.11,0.1,308,87.1,133.8
O01122,05-01-2025,C0685,P0385,S056,In-Store,2,158.79,0.05,301.7,105.08,91.54
O01123,13-10-2024,C0704,P0604,Online,Online,1,183.02,0.1,164.72,133.82,30.9
O01124,04-08-2024,C0566,P0657,Online,Online,1,29.04,0.2,23.23,15.54,7.69
O01125,21-02-2025,C0177,P0240,S056,In-Store,2,85.49,0.1,153.88,52.45,48.98
O01126,27-02-2025,C0210,P0690,Online,Online,2,140.54,0.2,224.86,86.13,52.6
O01127,12-04-2024,C0401,P0991,S059,In-Store,1,117.12,0.2,93.7,96.81,-3.11
O01128,25-06-2025,C0149,P0521,S016,In-Store,2,206.03,0,412.06,150.83,110.4
O01129,18-09-2025,C0563,P0805,Online,Online,3,290.78,0.05,828.72,171.72,313.56
O01130,28-08-2025,C0260,P1013,S035,In-Store,2,325.64,0.1,586.15,185.11,215.93
O01131,30-04-2024,C0430,P0407,Online,Online,1,40.35,0.2,32.28,23.03,9.25
O01132,30-05-2024,C0501,P0998,Online,Online,1,19.62,0.2,15.7,13.87,1.83
O01133,18-05-2024,C0122,P0286,Online,Online,1,43.94,0.1,39.55,31.01,8.54
O01134,21-04-2025,C0055,P0084,S017,In-Store,1,287.7,0,287.7,177.8,109.9
O01135,25-11-2025,C0274,P0260,S059,In-Store,1,116.29,0.2,93.03,104.16,-11.13
O01136,07-12-2024,C0676,P1160,Online,Online,1,153.34,0,153.34,86.93,66.41
O01137,17-08-2024,C0639,P0567,Online,Online,1,335.11,0.05,318.35,181.49,136.86
O01138,01-10-2025,C0633,P1168,S059,In-Store,1,99.03,0.1,89.13,77.09,12.04
O01139,28-08-2024,C0155,P0047,Online,In-Store,1,141,0.05,133.95,86.75,47.2
O01140,09-02-2025,C0392,P0416,S001,In-Store,1,166.68,0.05,158.35,149.54,8.81
O01141,25-11-2025,C0758,P0552,S007,In-Store,4,167.38,0,669.52,94.4,291.92
O01142,18-02-2025,C0416,P0452,Online,Online,3,225.95,0.05,643.96,161.79,158.59
O01143,22-09-2025,C0225,P0572,Online,Online,1,271.22,0.05,257.66,177.14,80.52
O01144,18-08-2024,C0445,P1187,S054,In-Store,2,230.39,0.2,368.62,167.74,33.14
O01145,09-04-2025,C0237,P0205,S026,In-Store,1,14.31,0.2,11.45,7.9,3.55
O01146,21-07-2025,C0756,P0787,S048,In-Store,3,220.2,0.2,528.48,178.71,-7.65
O01147,18-01-2025,C0783,P0556,Online,Online,3,44.06,0.2,105.74,35.31,-0.19
O01148,27-12-2025,C0536,P0701,S031,In-Store,2,94.74,0.2,151.58,83.67,-15.76
O01149,13-02-2025,C0621,P0420,S045,In-Store,3,291.86,0,875.58,183.8,324.18
O01150,19-04-2024,C0715,P0773,Online,Online,2,311.06,0.2,497.7,170.36,156.98
O01151,29-10-2025,C0321,P0723,S015,In-Store,1,170.31,0.1,153.28,138.26,15.02
O01152,19-05-2024,C0388,P0961,S043,In-Store,1,123.39,0.05,117.22,100.83,16.39
O01153,19-07-2025,C0066,P0926,S001,In-Store,2,107.82,0.2,172.51,70.55,31.41
O01154,30-06-2024,C0368,P0780,Online,Online,1,253.19,0.2,202.55,194.67,7.88
O01155,06-01-2025,C0434,P0183,S022,In-Store,1,304.66,0.05,289.43,181.16,108.27
O01156,12-06-2024,C0266,P0980,Online,Online,1,34.02,0.05,32.32,27.92,4.4
O01157,10-12-2025,C0660,P1059,S051,In-Store,1,121.32,0.05,115.25,109.33,5.92
O01158,15-08-2024,C0390,P0746,Online,Online,2,28.27,0.05,53.71,15.58,22.55
O01159,27-03-2025,C0162,P0189,S035,In-Store,1,177.09,0,177.09,159.18,17.91
O01160,05-02-2025,C0537,P0522,S018,In-Store,1,105.69,0.05,100.41,80.25,20.16
O01161,19-04-2024,C0285,P0380,Online,Online,1,278.15,0.1,250.33,152.68,97.65
O01162,08-07-2024,C0068,P0474,S039,In-Store,2,140.16,0,280.32,80.82,118.68
O01163,10-12-2025,C0596,P0360,Online,Online,1,46.47,0.2,37.18,26.3,10.88
O01164,13-04-2025,C0171,P0483,Online,Online,3,292.81,0.05,834.51,190.61,262.68
O01165,02-11-2024,C0078,P0137,S017,In-Store,3,8.31,0.05,23.68,5.52,7.12
O01166,06-10-2024,C0797,P0947,S023,In-Store,1,101.12,0.05,96.06,51.06,45
O01167,08-08-2024,C0191,P0503,S020,In-Store,1,136.04,0.05,129.24,111.73,17.51
O01168,30-03-2025,C0525,P0042,S057,In-Store,1,104.69,0,104.69,60.62,44.07
O01169,23-01-2025,C0171,P0099,S054,In-Store,1,365.42,0.05,347.15,184.31,162.84
O01170,04-03-2025,C0623,P0752,S017,In-Store,1,273.69,0.2,218.95,150.62,68.33
O01171,16-02-2025,C0179,P0225,S010,In-Store,1,295.19,0,295.19,149.49,145.7
O01172,04-11-2025,C0386,P0278,Online,Online,3,267.49,0.2,641.98,167.82,138.52
O01173,16-03-2025,C0501,P0808,S046,In-Store,2,276.8,0.2,442.88,185.54,71.8
O01174,11-12-2024,C0477,P1064,S038,In-Store,1,41.74,0.2,33.39,30.85,2.54
O01175,12-03-2025,C0536,P0834,Online,Online,1,94.05,0.2,75.24,78.99,-3.75
O01176,14-12-2025,C0037,P0423,Online,Online,1,148.79,0.1,133.91,103.62,30.29
O01177,14-01-2025,C0118,P0844,S019,In-Store,1,106.04,0.1,95.44,72.11,23.33
O01178,21-04-2025,C0498,P0406,S013,In-Store,2,76.46,0.2,122.34,54.72,12.9
O01179,17-08-2025,C0768,P0301,S037,In-Store,1,291.59,0.05,277.01,170.49,106.52
O01180,13-07-2024,C0309,P0811,Online,Online,2,13.23,0,26.46,7.09,12.28
O01181,06-09-2024,C0449,P0517,S029,In-Store,3,203.43,0.2,488.23,172.69,-29.84
O01182,29-04-2025,C0209,P0948,Online,Online,2,335.29,0,670.58,176.34,317.9
O01183,17-12-2024,C0149,P0207,Online,Online,1,176.19,0,176.19,97.87,78.32
O01184,16-12-2025,C0395,P0887,Online,Online,1,92.06,0.1,82.85,74.33,8.52
